8.4377,8.4408,8.4114,8.3489,8.2526,8.1219,7.9563,7.7554,7.5189,7.2467,6.9392,6.5967,6.2201,5.8106,5.3697,4.8996,4.4026,3.8816,3.3399,2.7813,2.2097,1.6295,1.0453,0.46194,-0.11569,-0.68261,-1.2339,-1.7647,-2.2705,-2.7469,-3.1899,-3.596,-3.9621,-4.2855,-4.5644,-4.7973,-4.9834,-5.1226,-5.2152,-5.2623,-5.2654,-5.2268,-5.1489,-5.035,-4.8883,-4.7128,-4.5124,-4.2914,-4.0542,-3.8053,-3.5493,-3.2905,-3.0334,-2.7822,-2.541,-2.3134,-2.1031,-1.9132,-1.7465,-1.6055,-1.4921,-1.408,-1.3543,-1.3316,-1.3402,-1.3797,-1.4496,-1.5485,-1.6748,-1.8266,-2.0012,-2.196,-2.4077,-2.6329,-2.8679,-3.1086,-3.3511,-3.5911,-3.8243,-4.0464,-4.2534,-4.4409,-4.6052,-4.7424,-4.8492,-4.9224,-4.9592,-4.9573,-4.9149,-4.8303,-4.7028,-4.5319,-4.3176,-4.0606,-3.7621,-3.4236,-3.0472,-2.6356,-2.1916,-1.7187,-1.2204,-0.70074,-0.16379,0.38616,0.94473,1.5076,2.0703,2.6286,3.1785,3.7159,4.2373,4.7391,5.2184,5.6722,6.0982,6.4942,6.8584,7.1894,7.4859,7.747,7.9721,8.1607,8.3126,8.4275,8.5056,8.547,8.5517,8.5201,8.4524,8.3489
8.547,8.5517,8.5201,8.4524,8.3489,8.2101,8.0363,7.8281,7.586,7.3108,7.0032,6.6643,6.2953,5.8977,5.473,5.0234,4.5509,4.0581,3.5478,3.023,2.4872,1.9438,1.3965,0.84941,0.30638,-0.22848,-0.75111,-1.2575,-1.7438,-2.2063,-2.6415,-3.0463,-3.4179,-3.7537,-4.0518,-4.3106,-4.5289,-4.7062,-4.8421,-4.9371,-4.992,-5.0079,-4.9865,-4.93,-4.8407,-4.7213,-4.575,-4.4051,-4.215,-4.0085,-3.7893,-3.5612,-3.3282,-3.094,-2.8625,-2.6373,-2.4219,-2.2197,-2.0335,-1.8663,-1.7205,-1.5981,-1.501,-1.4304,-1.3873,-1.3722,-1.385,-1.4253,-1.4924,-1.5849,-1.7012,-1.8392,-1.9964,-2.1702,-2.3575,-2.555,-2.7594,-2.9671,-3.1745,-3.3779,-3.5738,-3.7587,-3.9293,-4.0823,-4.2149,-4.3244,-4.4084,-4.465,-4.4924,-4.4893,-4.4547,-4.388,-4.2889,-4.1575,-3.9942,-3.7997,-3.5749,-3.321,-3.0395,-2.7321,-2.4005,-2.0467,-1.6727,-1.2807,-0.87296,-0.45166,-0.019107,0.42242,0.87064,1.3233,1.7782,2.2331,2.686,3.1346,3.577,4.0112,4.4352,4.8472,5.2452,5.6274,5.9919,6.3371,6.6611,6.9621,7.2384,7.4882,7.7099,7.9016,8.0618,8.1887
8.3368,8.355,8.3344,8.2738,8.1723,8.0293,7.8445,7.6177,7.3492,7.0396,6.69,6.3018,5.8768,5.4173,4.9261,4.4062,3.8612,3.295,2.7118,2.1163,1.5131,0.90737,0.30403,-0.29173,-0.87482,-1.4402,-1.9832,-2.499,-2.9835,-3.4328,-3.8435,-4.2125,-4.5376,-4.8168,-5.0488,-5.233,-5.3694,-5.4583,-5.5011,-5.4993,-5.455,-5.371,-5.2504,-5.0967,-4.9136,-4.7053,-4.476,-4.2302,-3.9724,-3.7071,-3.4389,-3.1722,-2.9113,-2.6601,-2.4226,-2.2022,-2.0022,-1.8253,-1.674,-1.5502,-1.4556,-1.3913,-1.3578,-1.3553,-1.3837,-1.4422,-1.5296,-1.6443,-1.7846,-1.948,-2.1321,-2.3338,-2.5502,-2.7779,-3.0134,-3.2533,-3.4939,-3.7315,-3.9626,-4.1835,-4.391,-4.5816,-4.7523,-4.9001,-5.0223,-5.1164,-5.1804,-5.2122,-5.2104,-5.1736,-5.1008,-4.9916,-4.8456,-4.6629,-4.444,-4.1894,-3.9004,-3.5784,-3.225,-2.8424,-2.4327,-1.9985,-1.5426,-1.068,-0.57774,-0.07516,0.43644,0.95367,1.4732,1.9915,2.5056,3.0122,3.5083,3.9912,4.4583,4.9073,5.336,5.7427,6.1258,6.4839,6.816,7.1211,7.3985,7.6476,7.868,8.0592,8.221,8.3528,8.4545,8.5256
8.5656,8.574,8.5502,8.4936,8.4036,8.2795,8.1207,7.9266,7.6969,7.4314,7.13,6.7931,6.4214,6.0159,5.578,5.1097,4.6134,4.0919,3.5484,2.9869,2.4114,1.8263,1.2366,0.64719,0.063264,-0.50998,-1.0674,-1.6038,-2.1145,-2.595,-3.041,-3.4489,-3.8156,-4.1384,-4.4154,-4.6454,-4.8276,-4.9621,-5.0495,-5.0912,-5.0889,-5.0452,-4.9628,-4.8452,-4.696,-4.5193,-4.319,-4.0997,-3.8657,-3.6214,-3.3712,-3.1194,-2.87,-2.6269,-2.3938,-2.174,-1.9706,-1.7863,-1.6234,-1.4839,-1.3695,-1.2814,-1.2204,-1.1872,-1.1818,-1.204,-1.2532,-1.3287,-1.4291,-1.5529,-1.6983,-1.8633,-2.0455,-2.2423,-2.4512,-2.669,-2.8928,-3.1193,-3.3453,-3.5675,-3.7824,-3.9867,-4.1771,-4.3504,-4.5034,-4.6331,-4.7367,-4.8116,-4.8555,-4.8663,-4.8421,-4.7817,-4.6839,-4.548,-4.3737,-4.1611,-3.9108,-3.6236,-3.3009,-2.9444,-2.5562,-2.1389,-1.6951,-1.2281,-0.74109,-0.23766,0.2785,0.80361,1.3338,1.8653,2.3943,2.9172,3.4304,3.9308,4.4153,4.8811,5.3258,5.7474,6.1438,6.5138,6.856,7.1696,7.4538,7.7083,7.9327,8.1269,8.2909,8.4246,8.5281,8.6014
8.6444,8.6569,8.6388,8.5897,8.5093,8.3971,8.2527,8.0756,7.8653,7.6216,7.3442,7.0332,6.6888,6.3115,5.9024,5.4627,4.9941,4.4988,3.9794,3.4391,2.8811,2.3096,1.7286,1.1428,0.55692,-0.024113,-0.59526,-1.1515,-1.6879,-2.1997,-2.6823,-3.1318,-3.5442,-3.9164,-4.2456,-4.5297,-4.7672,-4.9571,-5.0993,-5.1941,-5.2425,-5.2461,-5.2072,-5.1284,-5.0127,-4.8638,-4.6856,-4.4821,-4.2577,-4.0168,-3.7641,-3.5039,-3.2409,-2.9792,-2.7232,-2.4768,-2.2435,-2.0268,-1.8297,-1.6548,-1.5045,-1.3804,-1.2842,-1.2167,-1.1786,-1.17,-1.1906,-1.2398,-1.3166,-1.4194,-1.5467,-1.6964,-1.866,-2.0531,-2.2548,-2.4681,-2.69,-2.9173,-3.1465,-3.3745,-3.5978,-3.8133,-4.0176,-4.2077,-4.3805,-4.5331,-4.6631,-4.7677,-4.8449,-4.8925,-4.9089,-4.8925,-4.8422,-4.757,-4.6365,-4.4803,-4.2885,-4.0615,-3.8001,-3.5054,-3.1787,-2.8218,-2.4367,-2.0258,-1.5915,-1.1368,-0.66464,-0.17823,0.3191,0.82394,1.3328,1.8424,2.3491,2.8498,3.3412,3.8205,4.2848,4.7317,5.1589,5.5644,5.9466,6.304,6.6356,6.9404,7.2179,7.4676,7.6893,7.8826,8.0477,8.1845
8.4247,8.4478,8.4419,8.407,8.3424,8.2477,8.1225,7.9661,7.7782,7.5581,7.3058,7.021,6.7038,6.3547,5.9743,5.5638,5.1246,4.6585,4.1679,3.6555,3.1244,2.5782,2.0207,1.456,0.88869,0.32318,-0.23579,-0.78352,-1.3154,-1.8268,-2.3134,-2.7713,-3.1968,-3.5864,-3.9376,-4.2478,-4.5154,-4.7392,-4.9184,-5.053,-5.1434,-5.1907,-5.1965,-5.1626,-5.0915,-4.9861,-4.8495,-4.6853,-4.497,-4.2885,-4.0639,-3.8272,-3.5826,-3.3339,-3.0853,-2.8406,-2.6034,-2.3773,-2.1654,-1.9708,-1.796,-1.6435,-1.5152,-1.4126,-1.3372,-1.2897,-1.2706,-1.28,-1.3176,-1.3827,-1.4744,-1.5911,-1.7313,-1.8928,-2.0736,-2.2709,-2.4822,-2.7045,-2.9347,-3.1697,-3.4063,-3.6412,-3.8711,-4.0926,-4.3027,-4.4982,-4.6761,-4.8334,-4.9674,-5.0757,-5.1557,-5.2055,-5.2232,-5.207,-5.1558,-5.0683,-4.944,-4.7824,-4.5834,-4.3473,-4.0747,-3.7667,-3.4245,-3.0499,-2.6449,-2.2118,-1.7534,-1.2725,-0.77232,-0.25629,0.27207,0.80909,1.351,1.8942,2.4348,2.9694,3.4943,4.0063,4.5023,4.9795,5.4353,5.8675,6.2741,6.6536,7.0045,7.3258,7.6167,7.8766,8.1051,8.302
8.8102,8.8164,8.7906,8.7326,8.6422,8.5192,8.3632,8.174,7.9514,7.6953,7.4057,7.0829,6.7273,6.3397,5.9211,5.4731,4.9974,4.4962,3.9722,3.4283,2.868,2.2949,1.7131,1.1269,0.54074,-0.040787,-0.61301,-1.1713,-1.7111,-2.228,-2.7179,-3.1769,-3.6016,-3.989,-4.3363,-4.6415,-4.9031,-5.12,-5.2916,-5.4182,-5.5002,-5.5387,-5.5353,-5.492,-5.4112,-5.2958,-5.1489,-4.9739,-4.7744,-4.5542,-4.3173,-4.0678,-3.8097,-3.5472,-3.2842,-3.0247,-2.7726,-2.5314,-2.3047,-2.0956,-1.9069,-1.7414,-1.6012,-1.4882,-1.404,-1.3496,-1.3256,-1.3322,-1.3693,-1.436,-1.5313,-1.6537,-1.8011,-1.9712,-2.1612,-2.3681,-2.5885,-2.8188,-3.0553,-3.2938,-3.5305,-3.7612,-3.9817,-4.188,-4.3763,-4.5427,-4.6837,-4.796,-4.8767,-4.9231,-4.9331,-4.9047,-4.8367,-4.728,-4.5782,-4.3872,-4.1557,-3.8844,-3.5749,-3.229,-2.8488,-2.4371,-1.9967,-1.5311,-1.0437,-0.53816,-0.018516,0.5113,1.0472,1.5853,2.1215,2.6519,3.173,3.6812,4.1733,4.6463,5.0976,5.5248,5.926,6.2994,6.6436,6.9575,7.2404,7.4917,7.7111,7.8984,8.0536,8.1769,8.2685,8.3286
8.3286,8.3575,8.3555,8.3229,8.2599,8.1668,8.0436,7.8907,7.7083,7.4966,7.2558,6.9865,6.6891,6.3643,6.0131,5.6366,5.236,4.8131,4.3696,3.9079,3.4304,2.9398,2.4389,1.9312,1.4198,0.9083,0.40032,-0.10052,-0.59057,-1.0662,-1.5241,-1.9607,-2.3731,-2.7584,-3.114,-3.4377,-3.7276,-3.9823,-4.2005,-4.3817,-4.5255,-4.632,-4.7018,-4.7357,-4.7351,-4.7015,-4.6369,-4.5435,-4.424,-4.2811,-4.1178,-3.9374,-3.743,-3.5383,-3.3268,-3.1119,-2.8973,-2.6865,-2.4828,-2.2895,-2.1098,-1.9465,-1.8022,-1.6792,-1.5796,-1.5049,-1.4564,-1.4349,-1.4407,-1.4739,-1.5339,-1.6198,-1.7303,-1.8637,-2.0178,-2.1902,-2.378,-2.5783,-2.7877,-3.0028,-3.2201,-3.4359,-3.6464,-3.8481,-4.0374,-4.2107,-4.3649,-4.4967,-4.6033,-4.6821,-4.7308,-4.7474,-4.7302,-4.6779,-4.5895,-4.4645,-4.3026,-4.1039,-3.869,-3.5988,-3.2944,-2.9574,-2.5897,-2.1935,-1.7711,-1.3253,-0.8589,-0.37507,0.12297,0.63187,1.1482,1.6685,2.1893,2.7072,3.2188,3.7209,4.2102,4.684,5.1394,5.5738,5.9849,6.3705,6.7288,7.0581,7.3568,7.6238,7.858,8.0583,8.2242,8.3549
8.5092,8.532,8.5184,8.4683,8.3816,8.2584,8.0989,7.9036,7.6728,7.4072,7.1078,6.7755,6.4117,6.0181,5.5963,5.1488,4.6779,4.1863,3.6772,3.154,2.6202,2.0796,1.5362,0.99431,0.45797,-0.068511,-0.58094,-1.0752,-1.5474,-1.9937,-2.4108,-2.7955,-3.1451,-3.4574,-3.7304,-3.9629,-4.154,-4.3033,-4.4111,-4.4781,-4.5053,-4.4946,-4.4478,-4.3677,-4.2569,-4.1187,-3.9565,-3.774,-3.575,-3.3636,-3.1438,-2.9196,-2.6951,-2.4743,-2.261,-2.0589,-1.8714,-1.7017,-1.5527,-1.427,-1.3268,-1.2538,-1.2094,-1.1946,-1.2099,-1.2551,-1.33,-1.4335,-1.5642,-1.7204,-1.8999,-2.0998,-2.3174,-2.5494,-2.792,-3.0417,-3.2944,-3.5461,-3.7928,-4.0304,-4.2548,-4.4622,-4.6489,-4.8114,-4.9465,-5.0514,-5.1235,-5.1607,-5.1613,-5.124,-5.0478,-4.9324,-4.7777,-4.5843,-4.353,-4.0849,-3.7819,-3.4458,-3.079,-2.684,-2.2637,-1.8211,-1.3594,-0.88195,-0.39213,0.10666,0.61099,1.1175,1.623,2.1242,2.6182,3.1022,3.5737,4.0303,4.4699,4.8906,5.2909,5.6693,6.0248,6.3565,6.6636,6.9456,7.2021,7.4326,7.6371,7.8153,7.9669,8.0918,8.1896,8.26
8.3026,8.3169,8.3023,8.2582,8.1839,8.0787,7.942,7.773,7.5714,7.3367,7.0688,6.7678,6.4341,6.0685,5.672,5.2461,4.7929,4.3146,3.8141,3.2945,2.7595,2.2131,1.6593,1.1029,0.54829,0.00038643,-0.53605,-1.0563,-1.5557,-2.0299,-2.4748,-2.8867,-3.2623,-3.5987,-3.8935,-4.1452,-4.3526,-4.515,-4.6326,-4.706,-4.7364,-4.7257,-4.676,-4.5902,-4.4715,-4.3232,-4.1494,-3.9539,-3.7411,-3.5152,-3.2807,-3.0419,-2.8031,-2.5684,-2.3419,-2.1272,-1.9278,-1.7469,-1.5873,-1.4514,-1.3412,-1.2584,-1.204,-1.1789,-1.1834,-1.2171,-1.2796,-1.3698,-1.4862,-1.6271,-1.7901,-1.9727,-2.1721,-2.3852,-2.6086,-2.8387,-3.0719,-3.3043,-3.5322,-3.7518,-3.9591,-4.1506,-4.3227,-4.4719,-4.5952,-4.6897,-4.7528,-4.7821,-4.7759,-4.7325,-4.6509,-4.5303,-4.3705,-4.1716,-3.9341,-3.6592,-3.348,-3.0025,-2.6248,-2.2174,-1.783,-1.3248,-0.84609,-0.35027,0.15899,0.67797,1.2029,1.73,2.2556,2.7761,3.2879,3.7878,4.2727,4.7397,5.1862,5.6098,6.0086,6.3806,6.7245,7.039,7.3231,7.5759,7.7971,7.9861,8.1428,8.267,8.3587,8.4179,8.4448,8.4393
8.4179,8.4448,8.4393,8.4018,8.3323,8.2309,8.098,7.9337,7.7383,7.5122,7.2557,6.9696,6.6545,6.3113,5.9413,5.5456,5.126,4.6843,4.2227,3.7435,3.2495,2.7435,2.2287,1.7084,1.1861,0.66542,0.14998,-0.35652,-0.85042,-1.3281,-1.7863,-2.2216,-2.631,-3.0118,-3.3616,-3.6783,-3.9601,-4.2057,-4.4141,-4.5849,-4.7178,-4.8131,-4.8714,-4.8937,-4.8814,-4.8361,-4.7597,-4.6546,-4.5231,-4.3679,-4.192,-3.9982,-3.7898,-3.5699,-3.3418,-3.1088,-2.8743,-2.6414,-2.4134,-2.1934,-1.9843,-1.789,-1.61,-1.4499,-1.3107,-1.1943,-1.1023,-1.036,-0.9962,-0.98347,-0.99797,-1.0394,-1.1073,-1.2004,-1.3175,-1.4567,-1.6159,-1.7927,-1.9843,-2.1877,-2.3997,-2.6168,-2.8356,-3.0524,-3.2637,-3.4657,-3.655,-3.828,-3.9817,-4.113,-4.219,-4.2974,-4.3459,-4.3628,-4.3467,-4.2964,-4.2114,-4.0914,-3.9365,-3.7471,-3.5243,-3.2692,-2.9834,-2.6686,-2.327,-1.9609,-1.5728,-1.1653,-0.74112,-0.30319,0.14566,0.60255,1.0646,1.5291,1.9933,2.4545,2.9103,3.3583,3.7962,4.2219,4.6335,5.029,5.4067,5.7649,6.1021,6.4167,6.7073,6.9724,7.2105,7.4204
7.9978,8.0096,7.9841,7.9204,7.8176,7.6751,7.4926,7.2701,7.0079,6.7067,6.3675,5.9919,5.5819,5.1398,4.6686,4.1715,3.6523,3.1149,2.5639,2.0039,1.4398,0.87658,0.31927,-0.2271,-0.75765,-1.2677,-1.7528,-2.2089,-2.6324,-3.0201,-3.3695,-3.6784,-3.9454,-4.1696,-4.3508,-4.4892,-4.5858,-4.6418,-4.6591,-4.6401,-4.5872,-4.5036,-4.3923,-4.2567,-4.1002,-3.9264,-3.7387,-3.5407,-3.3356,-3.1268,-2.9172,-2.7099,-2.5075,-2.3124,-2.127,-1.9533,-1.7931,-1.648,-1.5195,-1.4086,-1.3165,-1.2438,-1.1911,-1.1587,-1.1469,-1.1556,-1.1845,-1.2332,-1.3009,-1.3868,-1.4898,-1.6085,-1.7415,-1.887,-2.0431,-2.2078,-2.3787,-2.5536,-2.73,-2.9052,-3.0768,-3.2421,-3.3984,-3.5433,-3.6742,-3.7886,-3.8845,-3.9596,-4.0121,-4.0402,-4.0424,-4.0176,-3.9647,-3.8829,-3.7718,-3.6312,-3.461,-3.2617,-3.0338,-2.778,-2.4956,-2.1876,-1.8558,-1.5018,-1.1276,-0.73517,-0.32694,0.094706,0.52722,0.96793,1.4141,1.8629,2.3116,2.7572,3.197,3.6283,4.0483,4.4545,4.8445,5.2161,5.5671,5.8957,6.2003,6.4796,6.7322,6.9574,7.1544,7.323,7.4628,7.5739
7.7381,7.7383,7.7125,7.6615,7.5862,7.4877,7.3667,7.2244,7.0616,6.8792,6.6781,6.459,6.2228,5.9702,5.7018,5.4184,5.1206,4.8092,4.4846,4.1478,3.7994,3.4402,3.0711,2.6931,2.3072,1.9145,1.5162,1.1137,0.70824,0.30146,-0.1051,-0.50979,-0.91085,-1.3065,-1.6948,-2.074,-2.442,-2.7969,-3.1368,-3.4597,-3.7636,-4.0468,-4.3074,-4.5438,-4.7543,-4.9376,-5.0923,-5.2175,-5.3123,-5.3761,-5.4087,-5.4101,-5.3807,-5.3211,-5.2324,-5.1161,-4.9739,-4.8081,-4.6212,-4.416,-4.1957,-3.9637,-3.7238,-3.4797,-3.2353,-2.9947,-2.7619,-2.5406,-2.3347,-2.1476,-1.9824,-1.842,-1.7287,-1.6444,-1.5905,-1.5678,-1.5763,-1.6158,-1.6852,-1.7829,-1.9068,-2.0542,-2.222,-2.4064,-2.6037,-2.8095,-3.0194,-3.2289,-3.4332,-3.628,-3.8086,-3.9707,-4.1105,-4.224,-4.3082,-4.3599,-4.3769,-4.3572,-4.2994,-4.2025,-4.0662,-3.8907,-3.6764,-3.4246,-3.1367,-2.8146,-2.4606,-2.0773,-1.6675,-1.2343,-0.78077,-0.31034,0.1736,0.66763,1.1683,1.6723,2.1762,2.6768,3.1711,3.656,4.1288,4.5867,5.0274,5.4485,5.8478,6.2233,6.5733,6.896,7.1899,7.4537
8.3416,8.3664,8.3546,8.3061,8.2208,8.0989,7.9405,7.7464,7.5171,7.2536,6.957,6.6288,6.2706,5.8842,5.4719,5.036,4.5792,4.1043,3.6144,3.1127,2.6028,2.088,1.5722,1.0589,0.55188,0.05488,-0.4285,-0.89474,-1.3405,-1.7626,-2.1582,-2.5245,-2.8594,-3.1607,-3.4268,-3.6566,-3.8491,-4.0039,-4.1209,-4.2005,-4.2435,-4.251,-4.2245,-4.1659,-4.0774,-3.9615,-3.821,-3.6589,-3.4783,-3.2827,-3.0756,-2.8606,-2.6414,-2.4216,-2.205,-1.9949,-1.7951,-1.6086,-1.4387,-1.2882,-1.1597,-1.0556,-0.97767,-0.92762,-0.90658,-0.91532,-0.95414,-1.0229,-1.1211,-1.2475,-1.4008,-1.5791,-1.7799,-2.0006,-2.2381,-2.4892,-2.7501,-3.017,-3.286,-3.553,-3.8138,-4.0644,-4.3006,-4.5187,-4.7147,-4.8854,-5.0273,-5.1377,-5.2139,-5.2539,-5.2557,-5.2182,-5.1404,-5.0219,-4.8626,-4.6631,-4.4242,-4.1471,-3.8336,-3.4857,-3.1059,-2.6967,-2.2612,-1.8026,-1.3243,-0.82976,-0.3227,0.19319,0.71421,1.2367,1.757,2.2718,2.7776,3.2714,3.7504,4.2119,4.6535,5.0733,5.4696,5.8409,6.1861,6.5044,6.7952,7.0583,7.2934,7.5006,7.6801,7.8321,7.957,8.055
8.1714,8.1899,8.1821,8.1477,8.0865,7.998,7.8816,7.7369,7.5632,7.3599,7.1263,6.8622,6.5671,6.2412,5.8847,5.4981,5.0826,4.6396,4.1709,3.6789,3.1666,2.6371,2.0944,1.5424,0.98579,0.42921,-0.12233,-0.66375,-1.19,-1.6959,-2.1767,-2.6277,-3.0448,-3.424,-3.7621,-4.0563,-4.3044,-4.5052,-4.6578,-4.7621,-4.8189,-4.8295,-4.7958,-4.7205,-4.6068,-4.4583,-4.2791,-4.0736,-3.8465,-3.6027,-3.3472,-3.0848,-2.8207,-2.5595,-2.3059,-2.0642,-1.8383,-1.6319,-1.4482,-1.2899,-1.1593,-1.0581,-0.98765,-0.94857,-0.9411,-0.96497,-1.0194,-1.1031,-1.2143,-1.351,-1.5106,-1.6903,-1.8869,-2.097,-2.317,-2.5432,-2.7715,-2.9981,-3.2191,-3.4304,-3.6284,-3.8093,-3.9697,-4.1063,-4.2162,-4.2968,-4.3456,-4.3608,-4.3408,-4.2844,-4.1909,-4.06,-3.8918,-3.6867,-3.4457,-3.17,-2.8613,-2.5214,-2.1527,-1.7577,-1.3392,-0.89992,-0.44314,0.028001,0.51021,1.0002,1.4946,1.9903,2.4839,2.9724,3.4528,3.9222,4.378,4.8176,5.2386,5.6388,6.0162,6.369,6.6954,6.9939,7.263,7.5015,7.7082,7.8819,8.0217,8.1268,8.1962,8.2294,8.2257,8.1846
8.1962,8.2294,8.2257,8.1846,8.1058,7.9892,7.8346,7.6423,7.4128,7.1466,6.8447,6.5084,6.1393,5.7392,5.3105,4.8558,4.3779,3.8802,3.3662,2.8398,2.3051,1.7661,1.2274,0.69339,0.16843,-0.34311,-0.83699,-1.3092,-1.756,-2.1739,-2.5599,-2.9113,-3.226,-3.5023,-3.739,-3.9355,-4.0916,-4.2076,-4.2846,-4.3237,-4.3267,-4.2957,-4.2333,-4.1422,-4.0254,-3.8862,-3.7278,-3.5539,-3.3679,-3.1733,-2.9736,-2.7722,-2.5725,-2.3775,-2.1903,-2.0137,-1.8502,-1.7022,-1.5718,-1.4607,-1.3706,-1.3026,-1.2577,-1.2365,-1.2394,-1.2663,-1.317,-1.3907,-1.4865,-1.6032,-1.7393,-1.8929,-2.062,-2.2443,-2.4372,-2.6382,-2.8443,-3.0526,-3.2602,-3.4638,-3.6606,-3.8474,-4.0212,-4.1792,-4.3187,-4.437,-4.5317,-4.6007,-4.642,-4.654,-4.6352,-4.5845,-4.501,-4.3842,-4.234,-4.0503,-3.8335,-3.5843,-3.3036,-2.9927,-2.6531,-2.2865,-1.8949,-1.4805,-1.0456,-0.59298,-0.12519,0.35491,0.8444,1.3403,1.8396,2.3392,2.8361,3.3275,3.8103,4.2818,4.7392,5.1801,5.602,6.0027,6.3799,6.7318,7.0565,7.3524,7.618,7.8519,8.0529,8.2198,8.3518,8.4479
